Name,Average User Rating,User Rating Count,Price,In-app Purchases,Developer,Age Rating,Size,Genres,Original Release Date
Bubble Fruit Trouble Blitz,,,0.0,2.99,"Netsummit Marketing, Inc.",4+,28676096.0,"Games, Action, Strategy",20/04/2014
Chess Clock by Chess.com,4.5,161.0,0.0,,Chess.com,4+,4342784.0,"Games, Strategy, Entertainment, Board",12/04/2014
Hit the dot - Reaction Game,,,0.0,0.99,Martin Williamson,4+,21943296.0,"Games, Puzzle, Strategy",6/06/2014
Heroes of Marshes,,,0.0,"0.99, 1.99, 9.99, 49.99, 9.99, 19.99",redgood,12+,117392384.0,"Games, Strategy, Card",27/04/2014
Child Learn Math,,,0.0,,Liu Chongyu,4+,54886400.0,"Games, Strategy, Education",8/05/2014
Exact - Blast Gems and Bricks Very Addictive Game,,,0.0,"3.99, 1.99, 4.99",DeluxeWare,4+,33865728.0,"Games, Puzzle, Strategy, Entertainment",22/04/2014
Sociedade moderna,,,0.0,,J. Piaget - Sistema de Ensino Multim\xeddia,4+,29163520.0,"Education, Strategy, Games",13/05/2014
Independ\xeancia Americana,,,0.0,,J. Piaget - Sistema de Ensino Multim\xeddia,4+,26050560.0,"Education, Games, Strategy",13/05/2014
Alexander Strategy Game,,,0.0,"3.99, 15.99, 7.99, 79.99, 39.99",RotaSoft Yazilim Teknolojileri LTD. STI.,4+,31405056.0,"Games, Strategy",24/04/2014
2048+#,4.5,3616.0,0.0,1.99,dbw,4+,7319552.0,"Games, Puzzle, Strategy, Entertainment",11/04/2014
Ball Breaker Pop,,,0.99,,Paul Andrew Herbert,4+,16622592.0,"Games, Puzzle, Strategy, Entertainment",14/05/2014
Flappy Amazon Waters FREE -  Top addicting underwater city kids game,4.5,34.0,0.0,,Dustin Allen,4+,13869056.0,"Games, Entertainment, Adventure, Strategy",19/04/2014
Battle City : Defend your home,4.0,14.0,0.0,,duc le,4+,7405568.0,"Games, Strategy, Action",26/04/2014
Catch The Pou Free,,,0.0,,Jirina Volkova,4+,18239488.0,"Games, Education, Strategy, Puzzle",14/04/2014
Dino Rage Defense TD,3.5,19.0,0.0,"0.99, 4.99, 1.99, 1.99, 0.99, 19.99, 0.99, 9.99, 0.99, 0.99",8Floor,9+,245452800.0,"Games, Strategy, Adventure",22/04/2014
Fifty/Fifty,,,0.0,0.99,Ilja Vinzenz,4+,39743488.0,"Games, Puzzle, Strategy, Education",4/06/2014
ParkCraft,,,0.0,,GuiXiou Liou,4+,31363072.0,"Games, Strategy, Family",17/04/2014
EMERGENCY HQ,4.5,3528.0,0.0,"3.99, 8.99, 3.99, 17.99, 8.99, 11.99, 13.99, 14.99, 31.99, 44.99",Promotion Software GmbH,12+,2124804096.0,"Games, Simulation, Entertainment, Strategy",27/12/2017
Ninja Bunny Bounce Pop,,,0.0,2.99,Amy Prizer,4+,26198016.0,"Games, Strategy, Family",26/04/2014
World of Tanks Blitz MMO,4.5,78006.0,0.0,"4.99, 9.99, 19.99, 5.99, 49.99, 23.99, 9.99, 2.99, 4.99, 19.99",WARGAMING Group Limited,12+,2214988800.0,"Games, Strategy, Entertainment, Action",28/06/2014
Game Studio Tycoon \u2013 Become A Game Developer!,4.0,139.0,1.99,,Ashley Sherwin,4+,137838592.0,"Games, Strategy, Entertainment, Simulation",31/01/2015
Heroes Vs Zombies : Clash of Egypt,4.5,59.0,0.0,,Mayank Sharma,4+,24027136.0,"Games, Strategy, Action, Entertainment",5/05/2014
Numismatist,4.5,16.0,0.0,"13.99, 9.99, 4.99, 3.99, 7.99, 4.99, 8.99, 3.99, 1.99, 9.99",appscraft,17+,85158912.0,"Games, Entertainment, Board, Strategy",25/04/2014
Math Hero by Erudite,4.0,159.0,0.0,,Erudite,4+,9696256.0,"Education, Games, Strategy, Family",7/05/2014
64,,,0.0,,Mike Wesemann,4+,874496.0,"Games, Puzzle, Strategy",23/04/2014
2048 Jewels,4.5,12.0,0.0,,SH Limited,4+,43593728.0,"Games, Strategy, Entertainment, Puzzle",29/04/2014
John Tico,,,0.99,,Feiyang Hu,4+,10034176.0,"Games, Strategy, Entertainment, Family",20/04/2014
Bust A Mine,5.0,34.0,0.0,"1.99, 1.99",Joshua Kriegshauser,4+,39718912.0,"Games, Entertainment, Strategy, Puzzle",9/05/2014
Two to Infinity: Beyond 2048,4.5,82.0,0.0,,Nicholas McKenna,4+,2748416.0,"Games, Puzzle, Strategy, Entertainment",15/04/2014
Attrition,,,1.99,0.99,White Squirrel Software Inc.,4+,61023232.0,"Games, Strategy, Board",25/04/2015
Downtown Mafia: Gang Wars Game,4.5,3751.0,0.0,"99.99, 0.99, 4.99, 9.99, 19.99, 39.99, 79.99",DYNAMICNEXT,17+,45762560.0,"Games, Role Playing, Social Networking, Strategy",25/04/2014
Super Astronaut Launch - Cool Planet Space Jump Arcade,,,0.0,2.99,Punch Zip,4+,36229120.0,"Games, Simulation, Strategy",11/05/2014
4.in.a.row - Free Connect 4 Style Game,,,0.0,0.99,SyGem Software,4+,11436032.0,"Games, Puzzle, Strategy",18/04/2014
Rise of Heroes,4.5,634.0,0.0,"19.99, 0.99, 4.99, 1.99, 9.99, 0.99, 0.99, 1.99, 4.99, 4.99",Topebox Co. Ltd.,9+,115906560.0,"Games, Strategy, Role Playing",4/11/2015
Tonkin - Strategic Board Game for Two,,,0.0,"0.0, 0.99",Alexander Buss,4+,39288832.0,"Games, Board, Strategy, Entertainment",29/06/2014
Easter Bunny Hunt,,,0.0,,Synzog Games Inc.,4+,1331200.0,"Games, Strategy",5/05/2014
NiOuiNiNonCounter,,,0.0,,Clement Nonn,4+,815104.0,"Games, Word, Strategy",20/04/2014
Take 2 Deluxe Lite,,,0.0,,Marco Feikert,4+,28988416.0,"Games, Strategy, Board",18/04/2014
Only Flaps And Horses,,,0.0,,Neil Brack,4+,16962560.0,"Games, Entertainment, Strategy, Casual",16/04/2014
Only Flaps And Horses HD,,,0.0,,Neil Brack,4+,16454656.0,"Games, Entertainment, Strategy, Casual",16/04/2014
Evolserk,,,0.99,0,Tetsuyoshi Morikawa,4+,56975360.0,"Games, Board, Strategy",1/07/2014
Baggage Flick Frenzy FREE - Cool Airport Terminal Luggage Toss Challenge,,,0.0,2.99,"Lazy Days, LLC",4+,46649344.0,"Games, Family, Strategy, Entertainment",4/07/2014
Next Stop Mobile Lite,,,0.0,,Ladia Group,4+,98279424.0,"Games, Simulation, Strategy",24/04/2014
"""Happy Gran Run FREE - Granny's Gone Bloody Angry (Mad)!""",,,0.0,2.99,"Lazy Days, LLC",4+,21946368.0,"Games, Racing, Strategy, Entertainment",23/05/2014
E.G. Chess Free,3.5,16.0,0.0,,Kris Arndt,4+,76439552.0,"Games, Board, Strategy",20/04/2014
4 in a row bluetooth,,,0.0,,Geotys,4+,12451840.0,"Games, Board, Strategy",25/04/2014
SpellUp,4.5,182.0,0.0,"1.99, 4.99, 0.99, 9.99, 14.99, 19.99, 7.99, 0.99, 4.99, 0.99",99Games,4+,328740864.0,"Games, Education, Word, Strategy",25/06/2015
NomNom!,3.5,7.0,0.0,"1.99, 0.99, 14.99, 3.99","Online Gaming Network, LLC",12+,49074176.0,"Games, Food & Drink, Puzzle, Strategy",2/12/2014
AVALANCHA - SUPEREQUIPO NOCILLA,,,0.0,,"Idilia Foods, S.L.",4+,20684800.0,"Games, Puzzle, Strategy",22/04/2014
Defend Your Life!,4.5,37.0,0.0,"7.99, 19.99, 9.99, 4.99",Alda Games s.r.o.,9+,1184411648.0,"Games, Strategy, Adventure",21/01/2015
Frontline: Road to Moscow,4.0,229.0,2.99,"1.99, 1.99",Slitherine,17+,507764736.0,"Games, Strategy, Simulation, Education",20/05/2014
Oz-y The Wizard - Mega Field-Runners Battle Multi-Player 3-D,,,0.0,"1.99, 0.99",Gomiprime Ltd,4+,23228416.0,"Games, Action, Entertainment, Strategy",15/05/2014
RobotVSAlien,,,0.0,0.99,Akihiro Fujiwara,12+,57128960.0,"Games, Strategy, Simulation, Entertainment",11/09/2016
Cannon Bomb Shooter: Blast the Piggies!,,,0.0,2.99,"Netsummit Marketing, Inc.",4+,27201536.0,"Games, Strategy, Simulation",26/04/2014
Flappy Craft - Ender Dragon Bird Game: Pixel Edition,,,0.0,"1.99, 3.99, 5.99, 9.99, 29.99, 4.99, 1.99",Peter Marpaung,4+,20389888.0,"Games, Strategy, Simulation, Lifestyle",12/08/2014
2048 Hot Girls Edition,4.5,13.0,0.0,,Hai Nguyen Huu Hiep,17+,11223040.0,"Games, Entertainment, Puzzle, Strategy",7/06/2014
Pesky Humans 2D strategy game,,,0.0,"2.99, 1.99, 1.99",VascoGames,9+,166395904.0,"Games, Action, Strategy",26/04/2014
Super Mechs: Battle Bots Arena,4.0,1408.0,0.0,"4.99, 7.99, 17.99, 0.99, 9.99, 0.99, 4.99, 19.99, 0.99, 0.99",Tacticsoft LTD.,12+,113326080.0,"Games, Action, Strategy",16/07/2014
Blast the Zombies! zombie Bomber,,,0.0,2.99,M&M App Services Pty Ltd,4+,23986176.0,"Games, Entertainment, Strategy, Simulation",22/06/2014
8192 - Ultimate Tile Puzzle Game,,,0.0,,"Red Hawk Studios, LLC",4+,1232896.0,"Games, Strategy, Puzzle, Entertainment",22/04/2014
Red Ball Bouncy Ultima,,,0.0,,S.H. InfoTech,17+,39313408.0,"Entertainment, Games, Strategy, Board",1/05/2014
Mushroom Wars: Space!,4.0,1091.0,0.0,"2.99, 4.99, 0.99, 19.99, 9.99, 0.99, 1.99, 0.99",Zillion Whales,4+,197669888.0,"Games, Strategy, Entertainment, Action",22/01/2015
Civilization Revolution 2,4.0,8739.0,4.99,,2K,12+,1091120128.0,"Games, Education, Strategy, Simulation",2/07/2014
Puppy Dog Potty Story,,,0.0,2.99,Amy Prizer,4+,31272960.0,"Games, Strategy, Puzzle",10/05/2014
King Tablosu,,,0.0,,Zafer Caliskan,4+,1601536.0,"Games, Card, Utilities, Strategy",26/04/2014
Girls in Tic Tac Toe,,,0.0,,Hans Nielsen,4+,12521472.0,"Games, Strategy, Entertainment, Puzzle",19/05/2014
Chess Arsenal,4.0,13.0,1.99,,Brian D. Salomon,4+,12119040.0,"Games, Board, Education, Strategy",29/04/2014
2048 Boom!,,,0.0,,Carl Evans,4+,17124352.0,"Games, Strategy, Puzzle",24/04/2014
Elastrix,,,0.0,,Hyper Hippo Productions Ltd.,4+,68108288.0,"Games, Strategy, Puzzle, Entertainment",6/06/2014
"Kids Learn Math - best free Educational game for kids,children addition,baby counting",,,0.0,,Liu Chongyu,4+,56557568.0,"Games, Strategy, Education",25/04/2014
"Pet Blast - Top free animal match 3 game for family & kids,have fun!",4.5,133.0,0.0,"0.99, 1.99, 4.99, 9.99, 19.99, 49.99, 99.99",Chaotan Li,4+,53141504.0,"Games, Strategy, Puzzle, Entertainment",16/05/2014
Net Deck,5.0,162.0,0.0,"3.99, 1.99, 0.99",Gereon Steffens,4+,46682112.0,"Games, Strategy, Entertainment, Card",7/05/2014
Dr. DIGGS & The Underwater Treasure Defenders,4.0,28.0,0.99,"0.99, 4.99","CHERRY VALLEY EDUCATIONAL PRODUCTS, LLC",4+,256360448.0,"Games, Strategy, Puzzle",2/09/2014
Perfect Zero Puzzle,,,0.99,,Gennaro Coda,4+,9847808.0,"Games, Strategy, Entertainment, Puzzle",4/05/2014
Wildlife Colony Join | Jelly Wild Fun Animals Cascade | Free Game,,,0.0,1.99,Etipsmobile,4+,17797120.0,"Games, Strategy, Puzzle, Entertainment",25/04/2014
Five Dice! Plus,4.0,16.0,0.0,1.99,Colin Smith,4+,4484096.0,"Games, Strategy",25/04/2014
Gold (Au),,,0.0,"2.99, 1.99, 0.99, 1.99, 1.99, 0.99, 0.99",ShiVa Games,4+,49356800.0,"Games, Strategy, Education, Puzzle",28/05/2014
FInd Next 2,,,0.0,,Jiri Volek,4+,18161664.0,"Games, Strategy, Education",27/04/2014
Mahjong In Poculis,,,0.0,2.99,Bernard Lerat,4+,149733376.0,"Games, Strategy, Family",23/05/2014
"Hack, Slash, Loot",4.0,16.0,4.99,,David Williamson,9+,27287552.0,"Games, Strategy, Role Playing",1/05/2014
"""Bug Smash - Don't Tap the white tile & splat the Bugs Piano Style""",3.5,15.0,0.0,,"Mako Apps, LLC",4+,11010048.0,"Games, Strategy, Entertainment, Puzzle",27/04/2014
Bot or Not,3.0,156.0,0.0,,Existor,9+,5283840.0,"Games, Role Playing, Strategy",19/05/2014
Turbo Tile Tap (T3),4.5,26.0,0.0,"0.99, 4.99, 19.99",PIXELCUBE STUDIOS INC.,4+,12673024.0,"Games, Action, Strategy, Entertainment",1/05/2014
Galactic Empire,3.5,8.0,0.0,,Zhao Chao,4+,73269248.0,"Games, Strategy, Role Playing",27/04/2014
Crazy123,,,0.0,,JUN ZHU,4+,31092736.0,"Games, Strategy, Entertainment, Word",1/05/2014
Special Tactics,4.5,438.0,4.99,"0.0, 0.99, 4.99, 9.99",Beast Mode Games LLC,17+,226167808.0,"Games, Action, Entertainment, Strategy",23/07/2015
Labyrinth Tilt Maze,5.0,8.0,0.0,,Dave Butler,4+,26408960.0,"Games, Puzzle, Strategy",3/06/2014
Magic 2- funny puzzle game,5.0,5.0,0.0,"0.99, 0.99",Jie Yang,4+,23108608.0,"Games, Strategy, Puzzle",8/05/2014
Clash of Lords 2: Guild Castle,4.0,9082.0,0.0,"9.99, 1.99, 24.99, 9.99, 4.99, 9.99, 49.99, 99.99, 0.99, 1.99",IGG.COM,9+,475823104.0,"Games, Action, Entertainment, Strategy",14/05/2014
Light and Gravity,,,0.0,"2.99, 9.99","NetSummit Enterprises, Inc.",4+,21458944.0,"Games, Simulation, Strategy",3/05/2014
Ball Smasher: The Big Bang,4.5,6.0,0.0,"0.99, 0.99",Zoltan Pap-David,4+,50062336.0,"Games, Action, Entertainment, Strategy",22/06/2014
2048 HD swipe to challenge numbers free,,,0.0,4.99,Zeyuan Yang,4+,7909376.0,"Games, Strategy, Education, Puzzle",6/05/2014
Sportimo,4.0,6.0,0.0,"1.99, 0.99, 1.99, 0.99, 5.99, 2.99",GU Group,4+,117185536.0,"Games, Sports, Strategy, Sports",25/02/2015
Sportimo,4.0,6.0,0.0,"1.99, 0.99, 1.99, 0.99, 5.99, 2.99",GU Group,4+,117185536.0,"Games, Sports, Strategy, Sports",25/02/2015
FouFace 2048,,,0.0,,Alan Bridge,4+,12211200.0,"Games, Entertainment, Puzzle, Strategy",5/05/2014
Calculate!,,,0.0,,XABY Limited,4+,5387264.0,"Games, Education, Strategy",7/08/2014
Commando Cat: Avoid the Bombs!,,,0.0,2.99,"Netsummit Marketing, Inc.",4+,19832832.0,"Games, Strategy, Family",9/05/2014
2048 gangsta,,,0.0,0.99,DENIS ANOKHIN,12+,13208576.0,"Games, Strategy, Puzzle",8/05/2014
Gems & Jewels Unblock Blitz,,,0.0,2.99,Amy Prizer,4+,38027264.0,"Games, Puzzle, Strategy",4/05/2014
Onion Heroes: Addictive tower defence game,4.0,33.0,0.0,"4.99, 1.99, 9.99, 19.99, 49.99, 99.99",Chaotan Li,9+,51834880.0,"Games, Strategy, Adventure, Entertainment",27/05/2014
64 HD,,,0.0,,Mike Wesemann,4+,952320.0,"Games, Puzzle, Strategy",12/05/2014
Tower Defense: Infinite War,4.0,1032.0,0.0,"2.99, 4.99, 9.99, 19.99, 2.99, 4.99, 9.99, 9.99, 49.99, 19.99",Com2uS Corp.,9+,73037824.0,"Games, Entertainment, Strategy, Casual",2/10/2014
Tank Madness 2019,4.5,50.0,0.0,"2.99, 9.99, 0.99, 4.99, 0.99, 19.99, 0.99, 0.99, 1.99, 7.99",ARTHUR MIRZOYAN,9+,266218496.0,"Games, Strategy, Entertainment, Action",7/08/2014
2048+Levels Number Puzzle - Brain Teaser Math Challenge,4.5,21.0,0.0,1.99,Waltin Jaen,4+,7270400.0,"Games, Board, Strategy, Education",22/06/2014
Spedition,,,0.99,,Jan Moravec,4+,36356096.0,"Games, Board, Strategy",29/04/2014
"""Don't Touch The White Tile - Tap The Black Tiles Free""",4.0,200.0,0.0,,"Mako Apps, LLC",4+,9740288.0,"Games, Strategy, Board, Entertainment",2/05/2014
Finger Darts (Nim Strategy),,,0.0,,Braces Pty Ltd,4+,19587072.0,"Games, Education, Strategy, Board",29/04/2014
Hidden Objects Home,,,0.0,"2.99, 2.99, 2.99, 2.99, 2.99, 2.99",mahesh aghera,4+,32802816.0,"Games, Puzzle, Strategy, Entertainment",29/04/2014
Shogi Lv.100 Lite for iPad,,,0.0,"3.99, 2.99",UNBALANCE Corporation,4+,31977472.0,"Games, Strategy, Board, Entertainment",11/05/2014
Jelly Box Puzzle Lite,3.5,8.0,0.0,,Lucky Studio,4+,6975488.0,"Games, Entertainment, Puzzle, Strategy",1/10/2014
Flappy Snitch,,,0.0,,Braces Pty Ltd,4+,25708544.0,"Games, Strategy, Casual",7/05/2014
Water Defence,,,0.0,,SELIN AKCALI,4+,61841408.0,"Games, Adventure, Strategy",29/06/2014
Heroes : A Grail Quest,4.5,162.0,0.99,,Game Dev Team,9+,80248832.0,"Games, Strategy, Role Playing",11/05/2014
CaOo,,,0.0,,techplus jsc,4+,29003776.0,"Games, Action, Strategy",1/05/2014
Allstar Billiards,4.0,86.0,0.0,0.99,JML,4+,29147136.0,"Games, Strategy, Entertainment, Sports",15/05/2014
2048 Knights,,,0.0,,Chris Egerter,4+,10412032.0,"Games, Entertainment, Puzzle, Strategy",1/05/2014
Ancient Planet Tower Defense,4.5,67.0,0.0,"4.99, 2.99, 9.99, 1.99, 19.99, 39.99",Dmitri Isaenkov,9+,110074880.0,"Games, Strategy, Casual",8/05/2014
Ancient Planet Defense HD,4.5,196.0,0.0,"4.99, 1.99, 2.99, 9.99, 19.99, 39.99",Dmitri Isaenkov,9+,214109184.0,"Games, Strategy, Entertainment, Puzzle",8/05/2014
"""Panzer Campaigns - Market-Garden '44""",4.0,11.0,2.99,,John Tiller,12+,26868736.0,"Games, Strategy, Simulation",2/05/2014
Flappy 2048 Challenge,,,0.0,,ewerton pereira,4+,1130496.0,"Games, Strategy",5/05/2014
White Dot - Better Than Piano Tiles and White Tiles,4.0,5.0,0.0,,mypocket technologies,4+,4435968.0,"Games, Puzzle, Strategy",8/05/2014
2048 Puzzle Game-For iOS 7,,,0.0,0.99,Gronical App Studios Private Limited,4+,9842688.0,"Games, Puzzle, Entertainment, Strategy",10/05/2014
Clear123,,,0.0,,JUN ZHU,4+,17031168.0,"Games, Strategy, Word, Entertainment",9/05/2014
Centeuro,,,0.0,,Patrice Fouquet,4+,47355904.0,"Games, Education, Puzzle, Strategy",2/05/2014
"""DeckEleven's Railroads""",4.0,73.0,0.0,"0.99, 2.99, 3.99, 9.99, 19.99",Jerome Labussiere,4+,34123776.0,"Games, Strategy",4/05/2014
Epic Dragons,,,0.0,"0.99, 2.99, 29.99, 9.99",Adam Reilly,9+,127131648.0,"Games, Puzzle, Strategy, Entertainment",19/08/2015
Civil War Battles - Peninsula,,,2.99,,John Tiller,12+,41262080.0,"Games, Simulation, Strategy",7/05/2014
Civil War - Chancellorsville,,,2.99,,John Tiller,12+,35529728.0,"Games, Strategy, Simulation",14/05/2014
Racing Empires,3.0,8.0,0.0,"8.99, 3.99, 1.99, 2.99, 0.99, 0.99, 17.99, 79.99",innovation.punks GmbH,4+,170180608.0,"Games, Entertainment, Strategy, Racing",18/12/2014
32 Hero - Touch the Numbers from 1 to 32,5.0,10.0,0.0,,Erudite,4+,5406720.0,"Education, Games, Strategy",18/05/2014
Compass Point: West,4.5,7672.0,0.0,"4.99, 9.99, 19.99, 0.99, 19.99, 1.99, 49.99, 2.99, 2.99, 99.99",Next Games,12+,159821824.0,"Games, Strategy, Action",25/03/2015
Rush for gold: California HD,5.0,122.0,0.0,2.99,Viktor Nikulin,4+,305209344.0,"Games, Strategy, Simulation",12/05/2014
Real Crazy 3D Monster Truck Run: Extreme Offroad Highway Legends- Free Racing Game,5.0,5.0,0.0,2.99,Jenny Chan,4+,84930560.0,"Games, Strategy, Racing",1/06/2014
FreeSolitaire Plus,,,0.0,,Chen Zhong Yuan,4+,25001984.0,"Games, Card, Strategy, Entertainment",28/05/2014
Great Little War Game 2,3.0,149.0,1.99,,Rubicon,17+,81123328.0,"Games, Strategy, Casual",10/06/2014
Wedding Runner: Escape of the Getaway Groom,4.5,7.0,0.0,"1.99, 4.99, 14.99, 49.99, 1.99, 3.99",DM Applications LLC (TX),4+,160514048.0,"Games, Strategy, Entertainment, Simulation",31/01/2015
"""Magic Maze Game - Where's the path? Find the correct path to solve the problem""",,,0.0,,Muhammad Suleman,4+,65683456.0,"Games, Strategy, Productivity, Puzzle",5/05/2014
Red Dots,,,0.0,0.99,Matthew Raftery,4+,33920000.0,"Games, Puzzle, Strategy",5/05/2014
"""Tile Tap - Touch Black Don't Hit White: Piano Scale Edition""",4.0,14.0,0.0,,"Mako Apps, LLC",4+,14094336.0,"Games, Entertainment, Board, Strategy",9/05/2014
Hidden Objects Mistry House,,,0.0,"2.99, 2.99, 2.99, 2.99, 2.99, 2.99",mahesh aghera,4+,18616320.0,"Games, Strategy, Puzzle, Education",5/05/2014
"Shape Slide - The new 2048,1024 play game",,,0.0,,Van Quoc Huy,4+,8358912.0,"Games, Strategy, Entertainment, Board",4/05/2014
Epic Solitaire Collection,4.0,8.0,0.0,,MmpApps Corp.,4+,247141376.0,"Games, Entertainment, Card, Strategy",26/09/2015
Crescent Solitaire,3.5,23.0,0.0,,MmpApps Corp.,4+,23469056.0,"Games, Card, Strategy",6/05/2014
Giza Solitaire,,,0.0,,MmpApps Corp.,4+,24347648.0,"Games, Card, Strategy, Entertainment",17/05/2014
"""Cats tiles - Don't tap the dogs""",,,0.0,,INBAL Tal,4+,6479872.0,"Games, Board, Entertainment, Strategy",7/05/2014
Hearts Premium Edition,4.5,19.0,0.0,,Ding Fa Mo,4+,9912320.0,"Games, Card, Entertainment, Strategy",23/05/2014
Sev Zero: Air Support,4.5,17.0,0.0,,AMZN Mobile LLC,12+,372379648.0,"Games, Strategy",3/09/2014
Word Quest - Piano Tile Style,,,0.0,,Gronical App Studios Private Limited,4+,6090752.0,"Games, Strategy, Puzzle",18/05/2014
8 Picture jigsaw PuzzleGame - 6 Cognitive Slider brain teasers & 4 shuffle pack puzzle game,,,0.0,,princely Ejikeme,4+,15372288.0,"Games, Strategy, Puzzle",24/05/2014
FreeSolitaireHD %,,,0.0,,Feng Qing,4+,23168000.0,"Games, Card, Strategy, Entertainment",12/05/2014
Tank Battle - Mini War,4.5,36.0,4.99,"1.99, 4.99, 0.99",Waterpower Technology,4+,38636544.0,"Games, Entertainment, Casual, Strategy",30/09/2014
BubblesUP,,,0.0,0.99,Becky Voss,4+,14131200.0,"Games, Strategy, Family, Entertainment",12/05/2014
Loose Aliens Puzzle Craze - Match 3 Defense Blast,4.5,11.0,0.0,"0.99, 0.99, 2.99",Steve Scott,4+,73138176.0,"Games, Puzzle, Entertainment, Strategy",6/08/2014
Strategy Duel,,,0.0,,Daniel Witte,4+,12298240.0,"Games, Strategy, Entertainment, Board",15/10/2015
Air Hockey - Classic,,,0.0,,Jiri Volek,4+,26931200.0,"Games, Strategy, Sports, Sports",7/05/2014
Color Grid- game,4.5,36.0,0.0,,Superdik B.V.,4+,4116480.0,"Games, Strategy, Puzzle",20/05/2014
Sudoku Professional,,,0.0,2.99,Chris Guyler,4+,34977792.0,"Games, Strategy, Puzzle, Education",8/05/2014
Green Othello,4.5,7.0,0.0,,Emre Soyyigit,4+,37679104.0,"Games, Education, Strategy, Board",9/05/2014
"Berry TD - The fantasy monster type defense styled strategy free game, berry edition",,,0.0,"1.99, 4.99, 3.99, 0.99","""Weeny Brain's Game""",4+,50928640.0,"Games, Family, Strategy, Entertainment",28/05/2014
Luck Star DressUp Game - Fashion Mania,,,0.0,,ZHANG YAN XIA,4+,9954304.0,"Games, Entertainment, Family, Strategy",14/05/2014
Rush for gold: California,3.5,14.0,0.0,1.99,Viktor Nikulin,4+,311737344.0,"Games, Simulation, Strategy",12/05/2014
Warfare Nations,4.0,184.0,0.0,"1.99, 0.99, 1.99, 1.99, 4.99, 19.99, 0.99, 2.99, 1.99, 9.99",VOLV LLC,12+,138449920.0,"Games, Strategy, Action, Entertainment",29/05/2014
SoccerStar,,,0.0,"3.99, 44.99",Playa Games GmbH,9+,34934784.0,"Games, Strategy, Sports",11/06/2014
Beauty Crush - Find The Same Girls,,,0.0,1.99,YUAN TAN,4+,27029504.0,"Games, Puzzle, Photo & Video, Strategy",17/05/2014
Unblock my Ambulance,,,0.0,,Kaufcom GmbH,4+,107442176.0,"Games, Strategy, Puzzle, Entertainment",7/05/2014
DivineRight(Lite),4.0,12.0,0.0,,RiviSoft,4+,14438400.0,"Games, Board, Strategy",10/05/2014
8192 Number Puzzle game,,,0.0,0.99,Sky Media Inc.,4+,3072000.0,"Games, Puzzle, Entertainment, Strategy",9/05/2014
Blockex,,,0.0,0.99,Forrest Chauvin,4+,5430272.0,"Games, Casual, Entertainment, Strategy",21/05/2014
Power Calculator for Gunbound,,,0.0,,Appsolutely Inc.,4+,5476352.0,"Utilities, Simulation, Games, Strategy",13/05/2014
Chess Hotel,,,0.0,6.99,Foggy Media,4+,14804992.0,"Games, Strategy, Board, Education",21/04/2015
TrapGlass- break the checkered glass to capture the opponent,,,0.0,,emmanuel lhoste,4+,3338240.0,"Games, Board, Strategy, Entertainment",10/05/2014
Glow Ball Fall,,,0.0,2.99,"NetSummit Enterprises, Inc.",4+,29252608.0,"Games, Strategy, Board",24/05/2014
SquirrelWarz,4.5,13.0,1.99,,"""Igor's Software Labs LLC""",9+,105305088.0,"Games, Family, Strategy, Entertainment",4/08/2014
Golf Solitaire - Classic,,,0.0,,MmpApps Corp.,4+,21777408.0,"Games, Entertainment, Card, Strategy",27/05/2014
Child Learn ABCs \uff0d Free to learn English in this app for kids,,,0.0,,Liu Chongyu,4+,56148992.0,"Entertainment, Games, Strategy",13/05/2014
Bubble Mania HD,,,0.0,,bo yang,4+,10080256.0,"Games, Puzzle, Strategy",11/05/2014
Wargame Korea 1950,4.0,24.0,2.99,,David Kershaw,4+,7243776.0,"Games, Strategy, Board, Education",16/05/2014
BiPlane Tappy,,,0.0,,Chain Interlynx,4+,4032512.0,"Games, Strategy, Casual",12/05/2014
Tiny Stick-Man Skate-Boarding Awsome Pixel Game,,,0.0,"9.99, 4.99, 9.99, 4.99, 4.99",jef nielsen,4+,17350656.0,"Games, Sports, Strategy, Entertainment",14/05/2014
HD Poker: Texas Holdem,4.5,1242.0,0.0,"1.99, 1.99, 4.99, 4.99, 19.99, 9.99, 19.99, 9.99, 19.99, 0.99",Z4,12+,98791424.0,"Games, Card, Strategy, Entertainment",20/09/2018
